name,party,vote_column,poll_id,y
Franziska Kersten,SPD,v001,4370,1
Frauke Heiligenstadt,SPD,v001,4370,1
Gabriela Heinrich,SPD,v001,4370,1
Gabriele Katzmarek,SPD,v001,4370,1
Gülistan Yüksel,SPD,v001,4370,1
Hakan Demir,SPD,v001,4370,1
Hannes Walter,SPD,v001,4370,1
Heike Baehrens,SPD,v001,4370,1
Heike Engelhardt,SPD,v001,4370,1
Heiko Maas,SPD,v001,4370,1
Helge Lindh,SPD,v001,4370,1
Helmut Kleebank,SPD,v001,4370,1
Herbert Wollmann,SPD,v001,4370,1
Holger Becker,SPD,v001,4370,1
Holger Mann,SPD,v001,4370,1
Hubertus Heil,SPD,v001,4370,1
Ingo Schäfer,SPD,v001,4370,1
Isabel Cademartori,SPD,v001,4370,1
Jakob Blankenburg,SPD,v001,4370,1
Jan Dieren,SPD,v001,4370,1
Jan Plobner,SPD,v001,4370,1
Jens Peick,SPD,v001,4370,1
Jens Zimmermann,SPD,v001,4370,1
Jessica Rosenthal,SPD,v001,4370,1
Joe Weingarten,SPD,v001,4370,1
Johann Saathoff,SPD,v001,4370,1
Johannes Arlt,SPD,v001,4370,1
Johannes Fechner,SPD,v001,4370,1
Johannes Schraps,SPD,v001,4370,1
Johannes Schätzl,SPD,v001,4370,1
Josip Juratovic,SPD,v001,4370,1
Jörg Nürnberger,SPD,v001,4370,1
Jürgen Berghahn,SPD,v001,4370,1
Jürgen Coße,SPD,v001,4370,1
Karamba Diaby,SPD,v001,4370,1
Karl Lauterbach,SPD,v001,4370,1
Kathrin Michel,SPD,v001,4370,1
Katja Mast,SPD,v001,4370,1
Katrin Budde,SPD,v001,4370,1
Katrin Zschau,SPD,v001,4370,1
Kaweh Mansoori,SPD,v001,4370,1
Kerstin Griese,SPD,v001,4370,1
Kevin Kühnert,SPD,v001,4370,1
Kevin Leiser,SPD,v001,4370,1
Kristian Klinck,SPD,v001,4370,1
Lars Castellucci,SPD,v001,4370,1
Lars Klingbeil,SPD,v001,4370,1
Lena Werner,SPD,v001,4370,1
Leni Breymaier,SPD,v001,4370,1
Lennard Oehl,SPD,v001,4370,1
Lina Seitzl,SPD,v001,4370,1
Luiza Licina-Bode,SPD,v001,4370,1
Macit Karaahmetoğlu,SPD,v001,4370,1
Mahmut Özdemir,SPD,v001,4370,1
Maja Wallstein,SPD,v001,4370,1
Manuel Gava,SPD,v001,4370,1
Marianne Schieder,SPD,v001,4370,1
Marja-Liisa Völlers,SPD,v001,4370,1
Markus Hümpfer,SPD,v001,4370,1
Markus Töns,SPD,v001,4370,1
Martin Diedenhofen,SPD,v001,4370,1
Martin Gerster,SPD,v001,4370,1
Martin Kröber,SPD,v001,4370,1
Martin Rosemann,SPD,v001,4370,1
Martina Stamm-Fibich,SPD,v001,4370,1
Mathias Papendieck,SPD,v001,4370,1
Mathias Stein,SPD,v001,4370,1
Matthias Mieves,SPD,v001,4370,1
Melanie Wegling,SPD,v001,4370,1
Metin Hakverdi,SPD,v001,4370,1
Michael Gerdes,SPD,v001,4370,1
Michael Roth,SPD,v001,4370,1
Michael Schrodi,SPD,v001,4370,1
Michael Thews,SPD,v001,4370,1
Michelle Müntefering,SPD,v001,4370,1
Nadine Heselhaus,SPD,v001,4370,1
Nadja Sthamer,SPD,v001,4370,1
Natalie Pawlik,SPD,v001,4370,1
Nezahat Baradari,SPD,v001,4370,1
Nils Schmid,SPD,v001,4370,1
Nina Scheer,SPD,v001,4370,1
Olaf Scholz,SPD,v001,4370,1
Oliver Kaczmarek,SPD,v001,4370,1
Parsa Marvi,SPD,v001,4370,1
Peggy Schierenbeck,SPD,v001,4370,1
Rainer Keller,SPD,v001,4370,1
Ralf Stegner,SPD,v001,4370,1
Rasha Nasr,SPD,v001,4370,1
Rebecca Schamber,SPD,v001,4370,1
Reem Alabali Radovan,SPD,v001,4370,1
Rita Hagl-Kehl,SPD,v001,4370,1
Rita Schwarzelühr-Sutter,SPD,v001,4370,1
Robin Mesarosch,SPD,v001,4370,1
Rolf Mützenich,SPD,v001,4370,1
Ruppert Stüwe,SPD,v001,4370,1
Sabine Dittmar,SPD,v001,4370,1
Sabine Poschmann,SPD,v001,4370,1
Sanae Abdi,SPD,v001,4370,1
Sarah Lahrkamp,SPD,v001,4370,1
Sarah Ryglewski,SPD,v001,4370,1
Saskia Esken,SPD,v001,4370,1
Sebastian Fiedler,SPD,v001,4370,1
Sebastian Hartmann,SPD,v001,4370,1
Sebastian Roloff,SPD,v001,4370,1
Siemtje Möller,SPD,v001,4370,1
Simona Koß,SPD,v001,4370,1
Sonja Eichwede,SPD,v001,4370,1
Stefan Schwartze,SPD,v001,4370,1
Stefan Zierke,SPD,v001,4370,1
Susanne Mittag,SPD,v001,4370,1
Svenja Schulze,SPD,v001,4370,1
Sönke Rix,SPD,v001,4370,1
Sören Bartol,SPD,v001,4370,1
Takis Mehmet Ali,SPD,v001,4370,1
Tanja Machalet,SPD,v001,4370,1
Thomas Hitschler,SPD,v001,4370,1
Thorsten Rudolph,SPD,v001,4370,1
Tim Klüssendorf,SPD,v001,4370,1
Timo Schisanowski,SPD,v001,4370,1
Timon Gremmels,SPD,v001,4370,1
Tina Rudolph,SPD,v001,4370,1
Uli Grötsch,SPD,v001,4370,1
Ulrike Bahr,SPD,v001,4370,1
Uwe Schmidt,SPD,v001,4370,1
Verena Hubertz,SPD,v001,4370,1
Wiebke Esdar,SPD,v001,4370,1
Wiebke Papenbrock,SPD,v001,4370,1
Wolfgang Hellmich,SPD,v001,4370,1
Yasmin Fahimi,SPD,v001,4370,1
Ye-One Rhie,SPD,v001,4370,1
Zanda Martens,SPD,v001,4370,1
Johannes Huber,fraktionslos,v001,4370,0
Matthias Helferich,fraktionslos,v001,4370,0
Robert Farle,fraktionslos,v001,4370,0
Stefan Seidler,fraktionslos,v001,4370,1
Alexander Gauland,AfD,v002,4372,0
Andreas Bleck,AfD,v002,4372,0
Barbara Benkstein,AfD,v002,4372,0
Beatrix von Storch,AfD,v002,4372,0
Bernd Baumann,AfD,v002,4372,0
Bernd Schattner,AfD,v002,4372,0
Christian Wirth,AfD,v002,4372,0
Christina Baum,AfD,v002,4372,0
Corinna Miazga,AfD,v002,4372,0
Dietmar Friedhoff,AfD,v002,4372,0
Dirk Brandes,AfD,v002,4372,0
Dirk Spaniel,AfD,v002,4372,0
Edgar Naujok,AfD,v002,4372,0
Enrico Komning,AfD,v002,4372,0
Eugen Schmidt,AfD,v002,4372,0
Fabian Jacobi,AfD,v002,4372,0
Frank Rinck,AfD,v002,4372,0
Gereon Bollmann,AfD,v002,4372,0
Gerrit Huy,AfD,v002,4372,0
Gottfried Curio,AfD,v002,4372,0
Götz Frömming,AfD,v002,4372,0
Hannes Gnauck,AfD,v002,4372,0
Harald Weyel,AfD,v002,4372,0
Jan Ralf Nolte,AfD,v002,4372,0
Jan Wenzel Schmidt,AfD,v002,4372,0
Joachim Wundrak,AfD,v002,4372,0
Jochen Haug,AfD,v002,4372,0
Jörg Schneider,AfD,v002,4372,0
Jörn König,AfD,v002,4372,0
Jürgen Braun,AfD,v002,4372,0
Karsten Hilse,AfD,v002,4372,0
Kay Gottschalk,AfD,v002,4372,0
Kay-Uwe Ziegler,AfD,v002,4372,0
Klaus Stöber,AfD,v002,4372,0
Leif-Erik Holm,AfD,v002,4372,0
Malte Kaufmann,AfD,v002,4372,0
Marc Bernhard,AfD,v002,4372,0
Marc Jongen,AfD,v002,4372,0
Marcus Bühl,AfD,v002,4372,0
Mariana Harder-Kühnel,AfD,v002,4372,0
Markus Frohnmaier,AfD,v002,4372,0
Martin Hess,AfD,v002,4372,0
Martin Reichardt,AfD,v002,4372,0
Martin Sichert,AfD,v002,4372,0
Matthias Moosdorf,AfD,v002,4372,0
Michael Kaufmann,AfD,v002,4372,0
Mike Moncsek,AfD,v002,4372,0
Nicole Höchst,AfD,v002,4372,0
Norbert Kleinwächter,AfD,v002,4372,0
Peter Boehringer,AfD,v002,4372,0
Petr Bystron,AfD,v002,4372,0
Rainer Kraft,AfD,v002,4372,0
René Bochmann,AfD,v002,4372,0
René Springer,AfD,v002,4372,0
Roger Beckamp,AfD,v002,4372,0
Rüdiger Lucassen,AfD,v002,4372,0
Sebastian Münzenmaier,AfD,v002,4372,0
Stefan Keuter,AfD,v002,4372,0
Steffen Kotré,AfD,v002,4372,0
Stephan Brandner,AfD,v002,4372,0
Stephan Protschka,AfD,v002,4372,0
Thomas Dietz,AfD,v002,4372,0
Thomas Ehrhorn,AfD,v002,4372,0
Thomas Seitz,AfD,v002,4372,0
Tino Chrupalla,AfD,v002,4372,0
Tobias Matthias Peterka,AfD,v002,4372,0
Ulrike Schielke-Ziesing,AfD,v002,4372,0
Uwe Schulz,AfD,v002,4372,0
Wolfgang Wiehle,AfD,v002,4372,0
Agnieszka Brugger,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Anja Liebert,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Anja Reinalter,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Anna Christmann,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Anna Lührmann,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Annalena Baerbock,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Anne-Monika Spallek,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Anton Hofreiter,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Armin Grau,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Awet Tesfaiesus,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Beate Müller-Gemmeke,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Beate Walter-Rosenheimer,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Bernhard Herrmann,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Bettina Hoffmann,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Boris Mijatović,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Britta Haßelmann,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Bruno Hönel,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Canan Bayram,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Cem Özdemir,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Chantal Kopf,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Christian Kühn,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Christina-Johanne Schröder,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Claudia Müller,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Claudia Roth,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Deborah Düring,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Denise Loop,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Dieter Janecek,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Ekin Deligöz,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Emilia Fester,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Erhard Grundl,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Felix Banaszak,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Filiz Polat,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Frank Bsirske,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Franziska Brantner,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Hanna Steinmüller,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Harald Ebner,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Helge Limburg,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Ingrid Nestle,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Irene Mihalic,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Jamila Anna Schäfer,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Jan-Niclas Gesenhues,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Janosch Dahmen,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Johannes Wagner,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Julia Verlinden,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Julian Pahlke,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Jürgen Trittin,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Kai Gehring,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Karl Bär,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Karoline Otte,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Kassem Taher Saleh,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Katharina Beck,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Katharina Dröge,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Kathrin Henneberger,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Katja Keul,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Katrin Göring-Eckardt,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Katrin Uhlig,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Kirsten Kappert-Gonther,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Konstantin von Notz,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Kordula Schulz-Asche,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Lamya Kaddor,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Laura Kraft,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Leon Eckert,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Linda Heitmann,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Lisa Badum,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Lisa Paus,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Luise Amtsberg,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Lukas Benner,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Maik Außendorf,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Manuela Rottmann,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Marcel Emmerich,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Maria Klein-Schmeink,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Markus Kurth,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Marlene Schönberger,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Matthias Gastel,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Max Lucks,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Melis Sekmen,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Merle Spellerberg,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Michael Kellner,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Misbah Khan,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Niklas Wagener,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Nina Stahr,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Nyke Slawik,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Oliver Krischer,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Omid Nouripour,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Ophelia Nick,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Paula Piechotta,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Philip Krämer,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Renate Künast,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Ricarda Lang,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Robert Habeck,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Robin Wagener,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Sabine Grützmacher,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Sandra Detzer,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Sara Nanni,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Sascha Müller,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Saskia Weishaupt,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Schahina Gambir,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Sebastian Schäfer,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Stefan Gelbhaar,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Stefan Schmidt,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Stefan Wenzel,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Steffi Lemke,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Stephanie Aeffner,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Susanne Menge,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Sven Lehmann,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Sven-Christian Kindler,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Swantje Michaelsen,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Tabea Rößner,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Till Steffen,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Tina Winklmann,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Tobias B. Bacherle,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Tobias Lindner,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Ulle Schauws,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Wolfgang Strengmann-Kuhn,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Zoe Mayer,BÜNDNIS 90/DIE GRÜNEN,v002,4372,0
Albert Rupprecht,CDU/CSU,v002,4372,1
Albert Stegemann,CDU/CSU,v002,4372,1
Alexander Dobrindt,CDU/CSU,v002,4372,1
Alexander Engelhard,CDU/CSU,v002,4372,1
Alexander Hoffmann,CDU/CSU,v002,4372,1
Alexander Radwan,CDU/CSU,v002,4372,1
Alexander Throm,CDU/CSU,v002,4372,1
Alois Rainer,CDU/CSU,v002,4372,1
Andrea Lindholz,CDU/CSU,v002,4372,1
Andreas Jung,CDU/CSU,v002,4372,1
Andreas Scheuer,CDU/CSU,v002,4372,1
André Berghegger,CDU/CSU,v002,4372,1
Anja Karliczek,CDU/CSU,v002,4372,1
Anja Weisgerber,CDU/CSU,v002,4372,1
Anne Janssen,CDU/CSU,v002,4372,1
Anne König,CDU/CSU,v002,4372,1
Annette Widmann-Mauz,CDU/CSU,v002,4372,1
Ansgar Heveling,CDU/CSU,v002,4372,1
Antje Tillmann,CDU/CSU,v002,4372,1
Armin Laschet,CDU/CSU,v002,4372,1
Armin Schwarz,CDU/CSU,v002,4372,1
Artur Auernhammer,CDU/CSU,v002,4372,1
Astrid Damerow,CDU/CSU,v002,4372,1
Axel Knoerig,CDU/CSU,v002,4372,1
Axel Müller,CDU/CSU,v002,4372,1
Bernhard Loos,CDU/CSU,v002,4372,1
Björn Simon,CDU/CSU,v002,4372,1
Carsten Brodesser,CDU/CSU,v002,4372,1
Carsten Körber,CDU/CSU,v002,4372,1
Carsten Linnemann,CDU/CSU,v002,4372,1
Carsten Müller,CDU/CSU,v002,4372,1
Catarina dos Santos-Wintz,CDU/CSU,v002,4372,1
Christian Haase,CDU/CSU,v002,4372,1
Christian Hirte,CDU/CSU,v002,4372,1
Christian von Stetten,CDU/CSU,v002,4372,1
Christina Stumpp,CDU/CSU,v002,4372,1
Christoph Ploß,CDU/CSU,v002,4372,1
Christoph de Vries,CDU/CSU,v002,4372,1
Daniela Ludwig,CDU/CSU,v002,4372,1
Detlef Seif,CDU/CSU,v002,4372,1
Diana Stöcker,CDU/CSU,v002,4372,1
Dietrich Monstadt,CDU/CSU,v002,4372,1
Dorothee Bär,CDU/CSU,v002,4372,1
Elisabeth Winkelmeier-Becker,CDU/CSU,v002,4372,1
Emmi Zeulner,CDU/CSU,v002,4372,1
Enak Ferlemann,CDU/CSU,v002,4372,1
Erwin Rüddel,CDU/CSU,v002,4372,1
Fabian Gramling,CDU/CSU,v002,4372,1
Felix Schreiner,CDU/CSU,v002,4372,1
Florian Hahn,CDU/CSU,v002,4372,1
Florian Müller,CDU/CSU,v002,4372,1
Florian Oßner,CDU/CSU,v002,4372,1
Franziska Hoppermann,CDU/CSU,v002,4372,1
Friedrich Merz,CDU/CSU,v002,4372,1
Fritz Güntzler,CDU/CSU,v002,4372,1
Georg Kippels,CDU/CSU,v002,4372,1
Gero Storjohann,CDU/CSU,v002,4372,1
Gitta Connemann,CDU/CSU,v002,4372,1
Gunther Krichbaum,CDU/CSU,v002,4372,1
Günter Krings,CDU/CSU,v002,4372,1
Hansjörg Durz,CDU/CSU,v002,4372,1
Heike Brehmer,CDU/CSU,v002,4372,1
Helge Braun,CDU/CSU,v002,4372,1
Hendrik Hoppenstedt,CDU/CSU,v002,4372,1
Henning Otte,CDU/CSU,v002,4372,1
Henning Rehbaum,CDU/CSU,v002,4372,1
Hermann Färber,CDU/CSU,v002,4372,1
Hermann Gröhe,CDU/CSU,v002,4372,1
Hermann-Josef Tebroke,CDU/CSU,v002,4372,1
Hubert Hüppe,CDU/CSU,v002,4372,1
Inge Gräßle,CDU/CSU,v002,4372,1
Ingmar Jung,CDU/CSU,v002,4372,1
Ingo Gädechens,CDU/CSU,v002,4372,1
Jan Metzler,CDU/CSU,v002,4372,1
Jan-Marco Luczak,CDU/CSU,v002,4372,1
Jens Koeppen,CDU/CSU,v002,4372,0
Jens Lehmann,CDU/CSU,v002,4372,1
Jens Spahn,CDU/CSU,v002,4372,1
Johann Wadephul,CDU/CSU,v002,4372,1
Johannes Steiniger,CDU/CSU,v002,4372,1
Josef Oster,CDU/CSU,v002,4372,1
Josef Rief,CDU/CSU,v002,4372,1
Julia Klöckner,CDU/CSU,v002,4372,1
Jürgen Hardt,CDU/CSU,v002,4372,1
Kai Whittaker,CDU/CSU,v002,4372,1
Katja Leikert,CDU/CSU,v002,4372,1
Katrin Staffler,CDU/CSU,v002,4372,1
Kerstin Radomski,CDU/CSU,v002,4372,1
Kerstin Vieregge,CDU/CSU,v002,4372,1
Klaus Mack,CDU/CSU,v002,4372,1
Klaus Wiener,CDU/CSU,v002,4372,1
Klaus-Peter Willsch,CDU/CSU,v002,4372,1
Knut Abraham,CDU/CSU,v002,4372,1
Lars Rohwer,CDU/CSU,v002,4372,1
Manfred Grund,CDU/CSU,v002,4372,1
Marc Henrichmann,CDU/CSU,v002,4372,1
Marco Wanderwitz,CDU/CSU,v002,4372,1
Mareike Lotte Wulf,CDU/CSU,v002,4372,1
Maria-Lena Weiss,CDU/CSU,v002,4372,1
Mario Czaja,CDU/CSU,v002,4372,1
Mark Helfrich,CDU/CSU,v002,4372,1
Markus Grübel,CDU/CSU,v002,4372,1
Markus Koob,CDU/CSU,v002,4372,1
Markus Reichel,CDU/CSU,v002,4372,1
Markus Uhl,CDU/CSU,v002,4372,1
Marlon Bröhr,CDU/CSU,v002,4372,1
Martin Plum,CDU/CSU,v002,4372,1
Martina Englhardt-Kopf,CDU/CSU,v002,4372,1
Mathias Middelberg,CDU/CSU,v002,4372,1
Matthias Hauer,CDU/CSU,v002,4372,1
Max Straubinger,CDU/CSU,v002,4372,1
Maximilian Mörseburg,CDU/CSU,v002,4372,1
Mechthild Heil,CDU/CSU,v002,4372,1
Mechthilde Wittmann,CDU/CSU,v002,4372,1
Michael Brand,CDU/CSU,v002,4372,1
Michael Breilmann,CDU/CSU,v002,4372,1
Michael Donth,CDU/CSU,v002,4372,1
Michael Frieser,CDU/CSU,v002,4372,1
Michael Grosse-Brömer,CDU/CSU,v002,4372,1
Michael Hennrich,CDU/CSU,v002,4372,1
Michael Kießling,CDU/CSU,v002,4372,1
Michael Meister,CDU/CSU,v002,4372,1
Monika Grütters,CDU/CSU,v002,4372,1
Moritz Oppelt,CDU/CSU,v002,4372,1
Nadine Schön,CDU/CSU,v002,4372,1
Norbert Maria Altenkamp,CDU/CSU,v002,4372,1
Norbert Röttgen,CDU/CSU,v002,4372,1
Olav Gutting,CDU/CSU,v002,4372,1
Oliver Vogt,CDU/CSU,v002,4372,1
Ottilie Klein,CDU/CSU,v002,4372,1
Patricia Lips,CDU/CSU,v002,4372,1
Patrick Schnieder,CDU/CSU,v002,4372,1
Paul Lehrieder,CDU/CSU,v002,4372,1
Paul Ziemiak,CDU/CSU,v002,4372,1
Peter Aumer,CDU/CSU,v002,4372,1
Peter Ramsauer,CDU/CSU,v002,4372,1
Petra Nicolaisen,CDU/CSU,v002,4372,1
Philipp Amthor,CDU/CSU,v002,4372,1
Ralph Brinkhaus,CDU/CSU,v002,4372,1
Ralph Edelhäußer,CDU/CSU,v002,4372,1
Reinhard Brandl,CDU/CSU,v002,4372,1
Roderich Kiesewetter,CDU/CSU,v002,4372,1
Ronja Kemmer,CDU/CSU,v002,4372,1
Sabine Weiss,CDU/CSU,v002,4372,1
Sebastian Brehm,CDU/CSU,v002,4372,1
Sepp Müller,CDU/CSU,v002,4372,1
Serap Güler,CDU/CSU,v002,4372,1
Silke Launert,CDU/CSU,v002,4372,1
Silvia Breher,CDU/CSU,v002,4372,1
Simone Borchardt,CDU/CSU,v002,4372,1
Stefan Heck,CDU/CSU,v002,4372,1
Stefan Müller,CDU/CSU,v002,4372,1
Stefan Nacke,CDU/CSU,v002,4372,1
Stefan Rouenhoff,CDU/CSU,v002,4372,1
Steffen Bilger,CDU/CSU,v002,4372,1
Stephan Albani,CDU/CSU,v002,4372,1
Stephan Pilsinger,CDU/CSU,v002,4372,1
Stephan Stracke,CDU/CSU,v002,4372,1
Susanne Hierl,CDU/CSU,v002,4372,1
Thomas Bareiß,CDU/CSU,v002,4372,1
Thomas Erndl,CDU/CSU,v002,4372,1
Thomas Gebhart,CDU/CSU,v002,4372,1
Thomas Heilmann,CDU/CSU,v002,4372,1
Thomas Rachel,CDU/CSU,v002,4372,1
Thomas Röwekamp,CDU/CSU,v002,4372,1
Thomas Silberhorn,CDU/CSU,v002,4372,1
Thorsten Frei,CDU/CSU,v002,4372,1
Tilman Kuban,CDU/CSU,v002,4372,1
Tino Sorge,CDU/CSU,v002,4372,1
Tobias Winkler,CDU/CSU,v002,4372,1
Ulrich Lange,CDU/CSU,v002,4372,1
Uwe Feiler,CDU/CSU,v002,4372,1
Volker Mayer-Lay,CDU/CSU,v002,4372,1
Volker Ullrich,CDU/CSU,v002,4372,1
Volkmar Klein,CDU/CSU,v002,4372,1
Wilfried Oellers,CDU/CSU,v002,4372,1
Wolfgang Schäuble,CDU/CSU,v002,4372,1
Wolfgang Stefinger,CDU/CSU,v002,4372,1
Yannick Bury,CDU/CSU,v002,4372,1
Alexander Ulrich,DIE LINKE.,v002,4372,0
Amira Mohamed Ali,DIE LINKE.,v002,4372,0
Andrej Hunko,DIE LINKE.,v002,4372,0
André Hahn,DIE LINKE.,v002,4372,0
Ates Gürpinar,DIE LINKE.,v002,4372,0
Bernd Riexinger,DIE LINKE.,v002,4372,0
Caren Lay,DIE LINKE.,v002,4372,0
Christian Görke,DIE LINKE.,v002,4372,0
Christian Leye,DIE LINKE.,v002,4372,0
Cornelia Möhring,DIE LINKE.,v002,4372,0
Dietmar Bartsch,DIE LINKE.,v002,4372,0
Gesine Lötzsch,DIE LINKE.,v002,4372,0
Gregor Gysi,DIE LINKE.,v002,4372,0
Gökay Akbulut,DIE LINKE.,v002,4372,0
Heidi Reichinnek,DIE LINKE.,v002,4372,0
Ina Latendorf,DIE LINKE.,v002,4372,0
Janine Wissler,DIE LINKE.,v002,4372,0
